review_id,Asin,Brand,Nation,Rating,Content
13807,B06ZYTZXG2,posca,US,5,My wife loves them
13809,B06ZYTZXG2,posca,US,5,Brilliant price
13810,B06ZYTZXG2,posca,US,5,Exactly what I ordered.
13811,B06ZYTZXG2,posca,US,1,"Some nibs have fibre worn out resulting in lumps on the paper, this is not a result of heavy painting on the paper. I drew this on heavy-duty paper with only one layer. They are different from POSCA I bought before. Also, some other pens (the light blue) are watery, not as firm as acrylic markers, and some others (green) dried out without much use of it. Don't buy from this vendor."
13812,B06ZYTZXG2,posca,US,5,Great pens!  Solid coverage on all the surfaces we tested.  Easy to use.  Really loved the results
13813,B06ZYTZXG2,posca,US,4,Nice quality beautiful colors but don’t last very long!
13814,B06ZYTZXG2,posca,US,5,BEFORE YOU BUY you should know that you are getting one box of regular colors and one box of pastel colors but overall these were good
13816,B06ZYTZXG2,posca,US,5,These were gifts for grandkids. Everybody is happy
13818,B06ZYTZXG2,posca,US,5,My 9year old loved this product for art work
13820,B06ZYTZXG2,posca,US,5,The seller sent this product very quickly.  The Posca paint pens work perfectly.  We are very satisfied with this transaction!  😊
13822,B06ZYTZXG2,posca,US,5,"Love these- great quality for price point! Great opaque color, do not bleed, my go to's!"
13823,B06ZYTZXG2,posca,US,1,"Terrible! Completely dry, nothing came out. Obviously these are a knock off. Will be returning. Buyer beware"
13824,B06ZYTZXG2,posca,US,5,Great price on great pens
13825,B06ZYTZXG2,posca,US,5,Grandchild saw these on Ytube and is loving them!
13826,B06ZYTZXG2,posca,US,5,Dude these are great! Buy’em.
13827,B06ZYTZXG2,posca,US,5,Los seguiré utilizando
13828,B06ZYTZXG2,posca,US,5,These things are expensive! Not the sellers fault and my daughter loves them + they are the best out there.
13829,B06ZYTZXG2,posca,US,5,"Bought these as a gift for my boyfriend who’s an artist. He absolutely loves them, posca are amazing paint markers with a soft and not so harsh nib. Which is great because they wouldn’t shred up the paper. Highly recommend them A+++ Pros:- you don’t have to shake em after every use- very pigments- odorless- last a pretty long timeCons: - some lighter color don’t cover up to well (have to layer)"
13830,B06ZYTZXG2,posca,US,5,"The product came wrapped very nicely and secure. There were no issues with my shipping. I prefer to use these paint markers for painting on cavases instead of the old traditional paint brushes. They work perfectly too! You have to make sure you read the instructions or you can find some useful Youtube videos on how to use them. Their a simple shake-and-draw type of thing so depending on how rough you are it can get messy, try to be gentle!"
13831,B06ZYTZXG2,posca,US,5,Mon fils les a utilisés sur des chaussures et le résultat est 🤩
13832,B06ZYTZXG2,posca,US,1,Purchased this as a gift. The person that received it says none of the markers work. Only one marker was still wrapped as if it wasn’t ever used. It looks like they sent someone’s used returned markers.
13833,B06ZYTZXG2,posca,US,5,"After the initial frustration of individually activating every pen, using these has been amazing.They work really well on so many surfaces and I’ve had fun experimenting with them in my art"
13834,B06ZYTZXG2,posca,US,5,good product. its been a few years and the ones that havent run out are still working good
13835,B06ZYTZXG2,posca,US,5,Excelente
13836,B06ZYTZXG2,posca,US,5,They work great! Be sure to store them horizontal so the ink doesn't stay on one side and make a mess. I haven't had any issues and I love them. Will buy again if I run out
13837,B06ZYTZXG2,posca,US,5,Really cool pens
13838,B06ZYTZXG2,posca,US,5,awesome colors!
13839,B06ZYTZXG2,posca,US,5,My niece loves to draw and she has been obsessed with these markers!
13840,B06ZYTZXG2,posca,US,5,"Far exceeded my expectations. Only used paint pens once before, but this is too good. Definitely will get another set of these in the future."
13841,B06ZYTZXG2,posca,US,5,Love these pens! They have a great color with first layer of application. Worth the money and time for me. Will definitely purchase these again over others that I have tried in the past.
13843,B06ZYTZXG2,posca,US,1,I’ve been using podcasts pens for a long time and whoever sold me these have taken out the ink obviously making more pens by removing Some ink and putting it in into empty pens  committing fraud  against their customers. These markers I purchased are almost completely devoid of ink and I’m furious
13844,B06ZYTZXG2,posca,US,5,I absolutely love these pens! They are awesome and very bold colours. They also came over a week early! I would definitely recommend these to anyone who loves to paint/draw.
13846,B06ZYTZXG2,posca,US,5,"Exactly as described and pictured. I wish they had come in a box but they were all individually wrapped, which I appreciated."
13847,B06ZYTZXG2,posca,US,5,"So easy to use and depending on the surface, coverage was very nice."
13848,B06ZYTZXG2,posca,US,5,Only pens I will use for arts
13849,B06ZYTZXG2,posca,US,3,"They work as they should but I've noticed that some of the colors swatches differently from the bigger sized posca markers. One will be darker and another one would be lighter and more sheer. Sooo, I would recommend getting the original posca markers."
13851,B06ZYTZXG2,posca,US,5,These pens are amazing! Totally worth the cost. Colors are bright and don’t bleed or leak all over.
13852,B06ZYTZXG2,posca,US,4,These run out almost as quickly as a Gellyroll pen. I had trouble getting the ink or paint to come out.. if you prime the pen head you might get a huge puddle in your work
13855,B06ZYTZXG2,posca,US,4,Ils sont géniaux quoi qu’un peu cher. Je suis illustratrice professionnelle et ces crayons sont tout simplement parfaits.
13856,B06ZYTZXG2,posca,US,4,They didnt arrive in a Posca box rather loosely in a shipping box.  Is that normal.  We only received 22 of the 24 markers.  But my son is totally excited and jumped all around and said he is not worried about the 2 missing so if he is happy then I am happy!
13857,B06ZYTZXG2,posca,US,1,"If I could give a zero I would. DO NOT BUY FROM THIS COMPANY.!! Recently I have spent over $300 on Poska markers here. Different sizes different colors. And all the ones that I have used and tried to use the paint is old and dry and too thick to color with. I have bought from this company prior to this and have not had any problems, but I have had nothing but bad markers since then. It is not the expense of these markers because I use them all the time and I have no problem paying for them. But what I can’t do is buy hundred dollars of markers that are just gonna have to get thrown away because people that know how acrylic paint .. they know that if the paint is thick and somewhat dry, it does not cover the area.You get what you pay for. I will just have to go back and start buying them from Michael’s or Hobby lobby at full price. But it will be cheaper than that long run. And yes, I can return these. But that would require me going through at least 200 of my markers and shipping them back by size and color. And I’m not gonna waste my time on that. Im just throwing them away as I go. Like I said… I have the money to spend on these markers. So it’s not like I’m hurting for the money."
13859,B06ZYTZXG2,posca,US,3,I am a beginner for this markers so far is good
13861,B06ZYTZXG2,posca,US,5,this is a high quality set for a great price
13862,B06ZYTZXG2,posca,US,5,while they are pricey i absolutely LOVE them and ill definitely buy them again when mine run out
13864,B06ZYTZXG2,posca,US,5,"So far poscas have been a great buy. They're smooth, draw well, layer well, and can be used on a lot of things. The colors are bright and vibrant, and dry mostly the same as application, and they match the caps colors too. I will say that if you plan on using paper, maybe get heavy duty, because regular paper pills up as you layer more, but not to the point of being unusable or anything."
13865,B06ZYTZXG2,posca,US,5,These are amazing!!! Great for painting ANYTHING. I personally paint a lot of shoes and these are perfect for doing so!
13866,B06ZYTZXG2,posca,US,5,I accidentally ordered this
13867,B06ZYTZXG2,posca,US,1,"I’m so disappointed and heartbroken, I always get these markers but most of these arrived dry or dried out almost immediately. I usually purchase them from posca so I’m gonna stick to that"
13868,B06ZYTZXG2,posca,US,5,Daughter bought these for her project. Seems to be working very well. Colors are vibrant.  The brushes seemed to stay sharp for the project but she needs to trim once in a while
13869,B06ZYTZXG2,posca,US,5,Easier to use than the refillable type and affordable enough to be disposable.  They stand up really well.
13870,B06ZYTZXG2,posca,US,5,Love them.
13871,B06ZYTZXG2,posca,US,5,Fast shipping and accurate product description.
13872,B06ZYTZXG2,posca,US,5,The quality of this markers are insane. My daughter loves them!
13873,B06ZYTZXG2,posca,US,5,They last awhile
13874,B06ZYTZXG2,posca,US,4,"You do not actually get 24 different colors. You get 7 very close shades to some of the colors in the set and you get 3 black markers. In my count that is 22 colors with extra black tossed in. Otherwise, I like these Posca pens."
13876,B06ZYTZXG2,posca,US,5,My step daughter loved them
13877,B06ZYTZXG2,posca,US,5,"El producto fue un regalo para mi nieta porque ella pinta en lienzos (tela) y le gustó mucho por la facilidad de usarlos en superficies diferentes, con mucha facilidad."
13879,B06ZYTZXG2,posca,US,5,Received sealed box (as pictured) with all 24 sealed markers inside. Shipped very quickly and overall very happy with the product and the seller.
13881,B06ZYTZXG2,posca,US,1,Pushing down on it made a lot of ink come out
13884,B06ZYTZXG2,posca,US,5,When you push it down too much paint comes down
13886,B06ZYTZXG2,posca,US,5,Best pens
13887,B06ZYTZXG2,posca,US,5,These paint pens worked great!! They weren’t sheer at all and very easy to use.
13888,B06ZYTZXG2,posca,US,5,Vibrant color and easy to use. Tried them on a pair of tennis shoes and they worked great. Can't wait to try them on more things!
13889,B06ZYTZXG2,posca,US,5,I ordered a set for my grand-daughter. She loves their versatility and recommended I buy my other grand-daughter a set for her birthday. They are 17 and 15 and at this age they not always easy to buy gifts for.
13890,B06ZYTZXG2,posca,US,5,As described and a little extra gift added.  My daughter was thrilled!Thank you.
13891,B06ZYTZXG2,posca,US,4,It's good one. Thank you
13892,B06ZYTZXG2,posca,US,5,Los compre como regalo de cumpleaños para mi nieto y esta feliz con sus marcadores.
13893,B06ZYTZXG2,posca,US,5,"Posca paint markers are great to express your artistic abilities.I use them specifically on canvases myself and I love them.Everyone I have gifted my canvases to, love them."
13894,B06ZYTZXG2,posca,US,5,I have tried so many paint markers and they all seem to have an odor.  These are wonderful and do not have an odor.
13895,B06ZYTZXG2,posca,US,4,"I am painting my bamboo produces.iam not proffesional,but the posca paints markers makes every paint look fine.iam very please.thanks"
13897,B06ZYTZXG2,posca,US,5,"Love these paint markers! There are less expensive options out there but these are well worth the money! They write easily and smoothly. I have had these for over 6 months and they have not dried up or ran out of paint and I use them often. This set has the perfect amount of colors. They are not smelly, virtually odorless."
13899,B06ZYTZXG2,posca,US,3,La realidad es que NO son originales. Yo pensé que si lo eran. Como se pueden ver en fotos. Se nota claramente que el original si es calidad.  Reconozco que hice una mala inversión. No los recomiendo
13900,B06ZYTZXG2,posca,US,5,"me ha encantado este producto, los colores son full pigmentados y cubren diferentes tipos de materiales, haciendolo muy versatil en las cosas que hago."
13901,B06ZYTZXG2,posca,US,4,It is just ok. Not expecting too much for them.
13902,B06ZYTZXG2,posca,US,5,These are definitely the best pens on the market I don't use anything else for Art on any surface the best hands down and they recommend it
13903,B06ZYTZXG2,posca,US,5,doesnt over use paint when writing and the color texture is amazing!
13904,B06ZYTZXG2,posca,US,5,Would not get any other paint pens. These are the best.
13906,B06ZYTZXG2,posca,US,1,Most of the markers in the box were not wrapped and when tested didn’t have a lot of ink in them. The replacement markers were the same. These have been used and are not new.
13907,B06ZYTZXG2,posca,US,1,"So I am 99% sure this is not a ""new"" product as advertised and I'm not even sure their real poscas every posca leaks right after 1 priming pump. I use the Poscas box to store them and the box was basically spilling the markers into the shipping bag and obviously opened and tampered on both the top and bottom the sealing sticker having been cut and my other package in the same bag perfectly delivered tells me that this item is advertised as ""new"" and im worried its not. I will be trying to request a refund but I need the markers for work"
13908,B06ZYTZXG2,posca,US,4,Ok love love these paint pens and would've given 5 stars but the description is misleading. I cannot figure out how these are reversible besides the tip comes out and they look exactly the same size. So either I'm having a blonde moment and I'm missing something or that's exactly what they call reversible.
13909,B06ZYTZXG2,posca,US,4,Such a great price for this Posca set. I have purchased 8 diffrent posca sets and I am very pleased with this set. A wide range of colors and they flow well. The only down side is the white. The white isnt as opaque as I would like.
13910,B06ZYTZXG2,posca,US,4,"Description does mention that it might not come with original box, pen is wrapped individually."
13911,B06ZYTZXG2,posca,US,5,i love them
13912,B06ZYTZXG2,posca,US,2,"I can’t say anything about the pens themselves since what I bought is a gift I have not yet given to my granddaughter.  What I am disappointed in is the way it is packaged for starters.  I ordered what I thought was a “set” of 24 pens, which was written up as a “Bundle Set.”  I expected them to come together in an envelope or box.  Instead I received 15 in a flimsy, dented box, another 7 in a totally different box and 2 loose pens.  For the money, I want these to come in a sturdy storage box where they all can be displayed, used and stored together.  Another thing, there are no directions in English, all in Japanese.  There are some illustrations on back of one of the boxes with 17 accompanying bullet points which would be very helpful to be able to read."
13913,B06ZYTZXG2,posca,US,5,I love Posca markers!Los colores son súper vibrantes y puedes pintar sobre todas las superficies.Me encantan y los volvería a ordenar
13914,B06ZYTZXG2,posca,US,3,It is a pretty good product
13915,B06ZYTZXG2,posca,US,1,"I love posca pens, but was very disappointed by this set. Half the pens were dried out."
13917,B06ZYTZXG2,posca,US,5,you cant really use them on regular paper but you can use them on practically anything else and the colors are so vibrant and beautiful.
13918,B06ZYTZXG2,posca,US,4,Daughter loves them
13919,B06ZYTZXG2,posca,US,5,Good product
13920,B06ZYTZXG2,posca,US,5,"None of them came faulty, all of them are perfect, had them 2yrs and they still work!!"
13922,B06ZYTZXG2,posca,US,5,Love all the color possibilities with these great paint markers.  They work great on top of watercolor paints.
13924,B06ZYTZXG2,posca,US,5,Encantado mi sobrino c su regalo
13926,B06ZYTZXG2,posca,US,5,I’ve been looking for great coverage pens….finally!
13927,B06ZYTZXG2,posca,US,5,Easy to use great variety of colors and tip sizes.
13930,B06ZYTZXG2,posca,US,1,"Product looks great but feels almost completely empty except for the little weight that is inside of each paint marker.. absolutely not worth the price for almost no paint inside, will be requesting a refund or replacement."
13931,B06ZYTZXG2,posca,US,5,Pintan hermoso
13932,B06ZYTZXG2,posca,US,5,My granddaughter is a budding artist and she loves these pens!
13933,B06ZYTZXG2,posca,US,4,"I just got this, but they didn’t came in the original box. All the markers are sealed."
13934,B06ZYTZXG2,posca,US,5,"Permet d'appliquer  des couleurs  pâles sur des couleurs  fondées sans problème.  Couleurs  très  opaques, ce que je recherchais."
13935,B06ZYTZXG2,posca,US,5,I love these markers and they totally lived up to the hype. The colours are beautiful and opaque. I use watercolour paper to keep the bowing to a minimum. 100% worth the money spent.
13936,B06ZYTZXG2,posca,US,5,"Super crayon!!Bon rapport qualité-prix au moment où je les ai acheté. Depuis, le prix a monté considérablement."
13937,B06ZYTZXG2,posca,US,4,"The metallics took a while to get the paint to the tip as well as my light green, black, and both blues. They eventually started working, and they work amazingly. The pastels we're the easiest to use out of all of them. They color well and dry fast. I totally recommend these. If your marker doesn't load, shake it for a while and then switch the tip around and shake more. It worked for me and all of my markers work well now."
13938,B06ZYTZXG2,posca,US,5,Top Quality product...
13939,B06ZYTZXG2,posca,US,4,"These pens were amazing! Although you couldn't use it before doing stuff like pushing it down for EVERY color , it was worth the money!"
13941,B06ZYTZXG2,posca,US,5,My daughter loves them and there not super messy and they write amazing
13942,B06ZYTZXG2,posca,US,3,the description said it was the full range . I did not get the full range i believe some missing
13943,B06ZYTZXG2,posca,US,5,Todavía no los a usado espero la calidad valga lo que costó 😅
13944,B06ZYTZXG2,posca,US,5,They are perfect for any art subject
13946,B06ZYTZXG2,posca,US,5,Wonderful
13948,B06ZYTZXG2,posca,US,5,Great for beginners or anyone that loves art
13949,B06ZYTZXG2,posca,US,5,My son loved them
13950,B06ZYTZXG2,posca,US,5,Don't even ask yourself and buy them.Painting with pens!
13952,B06ZYTZXG2,posca,US,5,The best. Enjoy these paints so much.
13954,B06ZYTZXG2,posca,US,5,I bought this as a gift for my niece.  She loves them and that makes me happy.
13956,B06ZYTZXG2,posca,US,5,The best pens ever!
13957,B06ZYTZXG2,posca,US,5,Posca it's great!
13958,B06ZYTZXG2,posca,US,5,Best markers I have ever used !
13960,B06ZYTZXG2,posca,US,5,These are amazing. I bought these and they make amazing products
13961,B06ZYTZXG2,posca,US,5,"Kind of a pain to get started but once they are, excellent colors and flow. Love them!!"
13963,B06ZYTZXG2,posca,US,3,"J'avais entendu tellement de louange sur posca que je m'attendais vraiment a quelque chose d'extraordinaire. Ils sont pas mal, mais coutent un peu cher pour ce qu'ils sont."
13965,B06ZYTZXG2,posca,US,5,"Love these markers. A decent range for the price. They're not really meant for paper, so keep that in mind when using them."
13968,B06ZYTZXG2,posca,US,5,Best paint marker period 🎨
13969,B06ZYTZXG2,posca,US,4,"I love these, using them was fun and easy, the colors were bright and vibrant, the paint was durable. The only problem was a few of the markers dries out very quickly. Not every marker had this problem. Overall, it was a huge selection and very much worth the money!"
13970,B06ZYTZXG2,posca,US,5,Great product!!! Granddaughter will love them !!!
13971,B06ZYTZXG2,posca,US,4,"My son loved them, they don’t dry out easily, they color in any surface but it’d be nice to have more black outliners."
13972,B06ZYTZXG2,posca,US,4,my 11 yr old granddaughter asked for this set for Christmas and she likes it.  I thought it was expensive
13973,B06ZYTZXG2,posca,US,4,Muy buen rotulador! pero no me gustó como vino en una bolsa de plástico indeleble! debería venir en una cajita!
13974,B06ZYTZXG2,posca,US,5,perfect for what we wanted
13975,B06ZYTZXG2,posca,US,4,You need to shake alot but once in comes through its Beautiful colors
13976,B06ZYTZXG2,posca,US,4,The way the colour flows to the paper is great.
13977,B06ZYTZXG2,posca,US,2,"My son really likes these markers but was a little upset that no red was in the box. Instead, he had 2 pinks."
13978,B06ZYTZXG2,posca,US,5,Daughter loves them
13981,B06ZYTZXG2,posca,US,5,Wow de très beau crayon je suis totalement satisfaite
13982,B06ZYTZXG2,posca,US,5,i was skeptical because of certain review but my markers came in greatly packaged each marker works amazing and easy to use doesnt bleed through thin paper and I love themmm theyre so vibranttt and great paint no problems at all
13983,B06ZYTZXG2,posca,US,5,Exceeded my expectations
13985,B06ZYTZXG2,posca,US,2,"I honestly dont know what's wrong. They worked great but dryed up within an hour, some of the markers were nearly completely dry when they arrived. I've used these in the past and know how to use them but these markers seemed used. Even the packaging was damaged and ripped."
13986,B06ZYTZXG2,posca,US,5,I tried all different kinds of paint markers. The posca is the classic and still the best in the market.
13988,B06ZYTZXG2,posca,US,5,Gift for nephew. Loved it.
13989,B06ZYTZXG2,posca,US,5,J’aime vraiment c’est crayons.(sur l’image j’ai utilisé un Sharpi pour l’encrage et je recommande pas) les crayons sons de tes bonne qualité et j’adore
13991,B06ZYTZXG2,posca,US,5,I love all the colors.  I haven't had a chance to use them yet.
13993,B06ZYTZXG2,posca,US,5,"Easy to use. To prime pen, just press down several times. Super intuitive"
13994,B06ZYTZXG2,posca,US,5,I am currently using these pens for painting skateboard decks.
13995,B06ZYTZXG2,posca,US,5,Lovely item
13997,B06ZYTZXG2,posca,US,5,These paint pens were just the set we were looking for as a Christmas gift.  The range of colors was just right and the price was good too .  Thanks!
13998,B06ZYTZXG2,posca,US,5,lo que esperaba
13999,B06ZYTZXG2,posca,US,5,Product was delivered on time and as pictured.  Recipoient was delighted with gift.
14002,B06ZYTZXG2,posca,US,3,I'm a big fan of these markers so it seem like a good deal. Only issue have is that the blue and pastel purple already came activated and I did not recieve the silver and gold markers as well. After further inspection I didnt recieve a light blue that was suppose to come with it as well
14004,B06ZYTZXG2,posca,US,5,arrived in timely manner product is what was advertised...will buy again
14005,B06ZYTZXG2,posca,US,5,good price bc usually these r $3 each !
14006,B06ZYTZXG2,posca,US,5,Just what my daughter was looking for. She is happy with quality and variety of colors. Markers need to be activated by pushing against a piece of paper until the paint flows.
14009,B06ZYTZXG2,posca,US,5,*****
14010,B06ZYTZXG2,posca,US,5,Delivered quickly good product
14011,B06ZYTZXG2,posca,US,1,"I like to invest in my art work, so I decided these well known pens would do the trick. I had so many pieces that I had intended on bringing to life with these markers. Unfortunately, I have markers that may be defaulty and they ink out after the first push to activate the marker. I thought it was because I was not being gentle enough. But after experimenting, each color turned out to be the same. I am very sad and hope to recieve another set of markers that hopefully aren't faulty. I do love the pigmentation in the pens and would love to see what they're capable of. I would be happy to change my review after receiving a product that works. I will also attach a video to show what I am describing."
14012,B06ZYTZXG2,posca,US,2,Pens flood upon opening Messy and not dependableReturn
14014,B06ZYTZXG2,posca,US,5,Excelente producto.
14015,B06ZYTZXG2,posca,US,1,"They look like Poscas bit they don't work like Poscas....I've never had a Posca marker that wouldn't work. So far every one I have opened won't work after priming the tip. Have to push down on it repeatedly, then finally after several minutes of alternating shaking the marker and pushing down on the tip to get the ink flowing a tiny bit of paint blobs out and then the marker won't write again.  They are performing like the cheap no brand paint markers, won't write or blobs, except there not much paint coming out when it does blob. I don't think there is any paint in these or it's dried up or something. VERY DISAPPOINTED as Poscas aren't cheap, if these are even real Poscas.  Can't return them either.... Would NOT purchase from this seller again...Buyer Beware!!!!!"
14016,B06ZYTZXG2,posca,US,5,colors so beautifully and easily.
14017,B06ZYTZXG2,posca,US,5,Still working after a year.
14018,B06ZYTZXG2,posca,US,5,Great buy
14019,B06ZYTZXG2,posca,US,5,Works as promised and great product
14020,B06ZYTZXG2,posca,US,5,"I'm not an artist, but my niece is and she loved them! They are expensive but worth every penny and this package is the cheapest I have found even using coupons at Michael's. They do not come in a container so you will have to purchase one separately, but still totally worth it."
14024,B06ZYTZXG2,posca,US,5,Posca paint pens are my favorite I use them daily
14025,B06ZYTZXG2,posca,US,5,Posca is a great product!
14026,B06ZYTZXG2,posca,US,5,My son can't have enough of this posca paint. He loves them but it keep him off the electronic stuff so I will continue buying them.
14027,B06ZYTZXG2,posca,US,5,"Colour names are in Japanese, hard to tell the difference between some when you want to add more to your collection but they work perfectly. Great price. Well worth it, no regrets."
14028,B06ZYTZXG2,posca,US,5,"These Posca Paint Pens are amazing! They apply with such a vibrant colour and are incredibly easy to use! 😌👍My only complaint is the cost of the pens. It's very expensive and I definitely think it should be lowered a little. Other than that, these Posca Pens are outstanding! I would totally recommend these! 🤩👍(Unless you're looking for something on the cheaper side)"
14029,B06ZYTZXG2,posca,US,5,"My daughter will love these as a gift. The only negative thing is that they were all out of the box when I opened the package, but I’ll probably find a nice jar to put them in anyway."
14032,B06ZYTZXG2,posca,US,5,"Overall I absolutely love these paint markers, super easy to use and the colors are great! The only thing that somewhat isn’t good is if you have lighter paper the markers kinda like grab up on the paper so if your using them with paper I suggest to get a thicker paper! :)"
14033,B06ZYTZXG2,posca,US,5,This was a gift for my 11 year old grandson.  He is using the paints everyday. He loves them!
14037,B06ZYTZXG2,posca,US,5,"This is markers are easy to use and opening it didn’t cause any mess, and if there is mess is an easy cleanup great for titles, and designing papers 10 out of 10 would buy these markers again"
14038,B06ZYTZXG2,posca,US,5,These paint markers are the best there are.  The paint is vibrant and the paint in the pen lasts for quite a while.  My granddaughter is hooked!
14039,B06ZYTZXG2,posca,US,5,Really good markers. A bit expensive but very good. On amazon cheaper than in the shop.
14040,B06ZYTZXG2,posca,US,5,"Make sure to prime and get the extra paint out. Once that step is done, you’re good to sign. Try on a funko protector as it’s close as you can get without trying on an actual funko. It can take up to 100 seconds to fully dry, but can dry in 20-30. So many colors you really won’t ever have to buy again. It’s better than the 5 back, you’ll eventually want another color if you do mail ins or signing events a lot. 5/5"
14041,B06ZYTZXG2,posca,US,5,"Christmas present for my granddaughter, I'm sure she will love them."
14042,B06ZYTZXG2,posca,US,4,i love it
14046,B06ZYTZXG2,posca,US,5,Granddaughter loved these pens
14047,B06ZYTZXG2,posca,US,1,"I am really confused by this batch of pens.. the quality is just not the same. this is the brand of paint pen I have used exclusively for over a year. At least half of these paint pens have failed me since the start. Whether it is exploding ALL over my nearly finished pieces (I use posca to line my finished work), or after that not working right at all. The quality of the last few batches I got were perfect and I used to recommend these to everyone. I am really disappointed with these, maybe half of them work as they should and are trustable/useable. I will have to look for a new brand of paint pens."
14048,B06ZYTZXG2,posca,US,5,Love these. Bought the 3M (0.9 - 1.3mm) thickness and it’s exactly what I need for the smaller scale artworks I do.
14049,B06ZYTZXG2,posca,US,2,Pens leaked and dried out
14050,B06ZYTZXG2,posca,US,5,Works great to overlay colors
14051,B06ZYTZXG2,posca,US,5,Color great
14052,B06ZYTZXG2,posca,US,2,"These take a long time to get to flow, and once they do they run out quickly. Will not purchase again."
14053,B06ZYTZXG2,posca,US,5,"I'd grabbed a few of these markers before and fell in love, so I was on a mission to get the pastel set specifically- this ended up being a much better deal than buying just the pastel ser alone. Super glad I got this bundle, the colors are all extremely vibrant and the markers have me very inspired, this is my favorite art supply right now."
14054,B06ZYTZXG2,posca,US,5,A lil expensive but luv it
14055,B06ZYTZXG2,posca,US,5,"Nuestro hijo los usa mucho, esta súper feliz con ellos"
14056,B06ZYTZXG2,posca,US,5,"If you are debating whether or not to buy these I would say yes, I am an artist and a true reviewer and I use these and they are highly pigmented and work. I have bought arteza and all other brands and while posca is expensive its worth it. some less quality brands are charging more like arteza."
14057,B06ZYTZXG2,posca,US,5,"These pens are great!!!!! Extremely pigmented, and fun to work with"
14058,B06ZYTZXG2,posca,US,5,Love love love
14059,B06ZYTZXG2,posca,US,2,"Purchased product from  SAKURA DREAMS the standard markers were fine, but all the pastels were dried out and totally useless :( Very disappointed with product."
14060,B06ZYTZXG2,posca,US,5,"My daughter is a young artist and begged to have this posca collection. I agreed , they are great quality original markers. Very impressed"
14063,B06ZYTZXG2,posca,US,5,Mi hija está feliz porque sus dibujos se ven mucho más bonitos
14065,B06ZYTZXG2,posca,US,5,"I love the color selection and smoothness of the paint markers, easy to use and worth every penny."
14066,B06ZYTZXG2,posca,US,1,"Satisfied with the product; however, the blue marker is dried out. I would like a replacement for that color"
14068,B06ZYTZXG2,posca,US,5,"My grandson  loves the markers, he loves to draw"
14069,B06ZYTZXG2,posca,US,4,I only received 20 markers instead of 24. The seller responded quickly and is sending out the 4 missing markers.<br>All of them were individually wrapped and work fine. They seem to be real Posca markers so I'm not sure why a few people said that theirs weren't.<br><br>Edit: I received the replacements and they went above and beyond.<br>I've also had the chance to use them a few times and they're full and work great.
14070,B06ZYTZXG2,posca,US,3,"Never tried any others, so maybe they are better than I think. But.. one of the blue ones had almost no paint in it, and another one the tip was already missing when it was opened. For the price, I expect better. The ones that worked were fine."
14073,B06ZYTZXG2,posca,US,5,Love! Love!
14076,B06ZYTZXG2,posca,US,5,"Exactly what described, great pens."
14077,B06ZYTZXG2,posca,US,5,Using with painting signature and art work.
14078,B06ZYTZXG2,posca,US,1,Markers were dried out. Only 2 markers had the wrapping paper on as if they were not used.
14079,B06ZYTZXG2,posca,US,5,My son is enjoying these markers.
14080,B06ZYTZXG2,posca,US,5,Already swatched every color and all of them work perfectly.
14081,B06ZYTZXG2,posca,US,2,Two of my markers came sealed while all the others didn’t.. anyone know why this may be?
14083,B06ZYTZXG2,posca,US,1,I ordered these because the description stated these were fine tipped paint markers. The are not. They are Medium or large tipped. I am unable to use them for the projects I needed them for. I emailed the seller and no response. So if you are looking for fine tipped paint pens do NOT order these. The price is good and I have used these before and the quality is excellent. I just wish they were fine point.
14084,B06ZYTZXG2,posca,US,5,excellent
14085,B06ZYTZXG2,posca,US,4,Product fine but box it damaged
14087,B06ZYTZXG2,posca,US,5,"First time use the painter markers! This makes a special style, it good at covering so I can re-do my work as much as I want🤣."
14088,B06ZYTZXG2,posca,US,5,Order arrived promptly which was important as the order was Christmas gifts. They appeared to be of good quality.
14090,B06ZYTZXG2,posca,US,5,"These pens are the best paint pens. I do not have Prime, but shipping was FAST!"
14091,B06ZYTZXG2,posca,US,2,I was very excited to receive these and then quickly disappointed. Multiple pens clogged or required shaking every time; colours were sometimes blotchy; I know there are a number of YouTube artists that love them but I regret spending the money.
14092,B06ZYTZXG2,posca,US,5,Grest
14093,B06ZYTZXG2,posca,US,5,These markers are the best all around marker that I’ve ever used 100%
14095,B06ZYTZXG2,posca,US,5,Nice starting set and good choice of colors
14099,B06ZYTZXG2,posca,US,3,Colors are limited and tops don't click to keep ink protected.
14100,B06ZYTZXG2,posca,US,5,"Really nice set ,gave them to my daughter who has the talent and she says they are awesome"
14102,B06ZYTZXG2,posca,US,5,Perfect! My daughter watches these artists on YouTube using these and begged for them for her 8th birthday. We got them for her and she was over the moon excited!
14103,B06ZYTZXG2,posca,US,5,This was a Birthday present for my niece and she loved the gift.
14104,B06ZYTZXG2,posca,US,5,Llegaron súper rápido y el paquete en perfecto estado… funcionan increíble
14105,B06ZYTZXG2,posca,US,5,"All of them work perfectly!  My dog loves them too ;)  Keep out of reach of animals that chew things!  Made the mistake of leaving out an orange one and came home to acrylic paint on the hardwood, I managed to clean it off but I was thankful it wasn't all over the furniture ;)"
14106,B06ZYTZXG2,posca,US,5,Love
14107,B06ZYTZXG2,posca,US,1,I was so dissapointed that most of these didn't work. Was using them to paint pumpkins and I should have tested them beforehand.
