review_id,sentence_id,sentence_index,bundle_category,bundle_sub_item,matched_keywords,Asin,Brand,Rating,Sentence,Content
23634,23634_30,30,表面保护 (Finishing & Protection),亮油/保护喷雾,varnish,B0C61HTPV9,SFAIH,5,"One you use a matte or other varnish, the discrepancies in finish disappear.<br><br>One more feature to mention, these have numbers available on the ends for your charts.","Very much like Poscas. Some of the colors look identical, in fact, including one of the yellows, the light green, the red, and the black and white. The blues and purples are different. They seem to pump/fill a bit faster than Poscas, although they are extremely similar at a much more reasonable price point. The yellows seemed a bit more opaque. Same factory maybe?? Required little shaking to get them started compared to other markers I've used. Love them. Wish they had more colors and other sizes/nibs.<br><br>UPDATE: I bought the new 36 set and the paint seemed a bit thinner. There is a nice range of blues and purples, although they could've varied the tones (or even the hues) of the purples. Same for the yellows. When overlapping to fill a larger area, the sheen is a bit different ranging from matte to satin.<br><br>I need to compare these to the first set I got. Several colors are like Poscas, but they have unique colors not available in the Posca line, including the yellows and the cool greens. One criticism of this set is that except for the really light green, they are all blue-leaning greens. This set needs one or two warm greens. An emerald or middle-of-the road green.<br><br>It seems like the selection of colors was intentional in the way they filled in the missing Posca colors, but also careless as they should have spent more time tweaking the colors. The oranges have a lot of white in them. Similar to Posca, but too much white. This is just one example of where they needed to put forth more time before releasing a product.<br><br>Definitely the sheen, film of these markers is different from Posca. Posca's are all matte (you can feel the roughness). It took a lot of chemistry to develop this as every pigment has its own sheen (yes, some pigments are glossy and need added agents to make them more matte).<br><br>One of the markers released liquid orange paint that flew through the air when I used it (and landed on my table). These definitely seem more liquid than the other sets I bought. So, nitpicking aside, I like these.<br><br>They work well with Poscas and are very similar except not quite as matte or consistently matte. As a standalone set, the greens are lacking in hues. But for the money you pay, they're a nice addition to a marker collection.<br><br>The listing now says they are lightfast. I am going to test them, as Posca reds, pinks, browns (and probably purples) fade a lot, and the lightfast ones available from other companies don't perform as well as these or Poscas as Liquitex and Amsterdam have not perfected their paint formulas (they have been selling markers long enough to make them better quality also).<br><br>Being lightfast is huge, if, in fact they are, and it would be nice to see this company share how they were tested--or include lightfast ratings. One other marker dealer, Tooli-Art claims to be lightfast, but the proof is in the pudding, and when companies don't rate the lightfastness or the testing standards, it doesn't lend a lot of credibility to the claims, but let's hope this, that SFAIH is telling the truth and their reds, pinks, and purples are really lightfast, which makes them truly artist grade...<br><br>After using these, I was able, after letting them dry for a couple weeks, to use a brush-on, Liquitex matte varnish full strength, no fussing. Note, I was able to do this with Poscas too. The key is to let the paint sit for a length of time, not try to do it the same day or even the next day because they will bleed if the paint has not cured. One you use a matte or other varnish, the discrepancies in finish disappear.<br><br>One more feature to mention, these have numbers available on the ends for your charts. Will they be sold open stock? Would be lovely to see these in small nib sizes with nib replacements (I am wondering if they will take Posca nibs)... Great Buy."
23699,23699_6,6,辅助与创意 (Tools & Accessories),贴纸/胶水,stickers,B0CCPB97XJ,Art Owl,5,A few happy extras in the box-stickers and some painting sheets.,"We've been using these for a few months now.  None have dried out yet, which has been a problem with other brands.  The paint comes out quite nicely, and if you need a bit more, depress the tip, there is no flooding.  The effect is beautiful, though I would describe them as shimmery as opposed to glitter.  I think there could be a bit more variance between a few colors as the yellow and gold are near indecipherable.  A few happy extras in the box-stickers and some painting sheets.  We've used them on paper, wood and plastic so far and had good results all around.  Dries pretty quickly and depending on the surface, you can build layers of color.  Easy enough for my young child to use (with supervision of course.)  These are good quality paint pens and I will be looking for more art materials from the Art Owl company."
23702,23702_1,1,辅助与创意 (Tools & Accessories),贴纸/胶水,stickers,B0CCPB97XJ,Art Owl,5,"These acrylic paint pens have worked great so far on the few projects I've used them for.Oh, and you get a bonus sheet of stickers & some mini coloring pages with it.","These acrylic paint pens have worked great so far on the few projects I've used them for.Oh, and you get a bonus sheet of stickers & some mini coloring pages with it. Awesome!Great colors, they are more vibrant than you might expect. I thought they may just end up being clear with colored glitter mostly, but nope, they are basically shiny colors instead.I used these to add some shimmer to a stone I had previously decorated with solid acrylic paint pens. They worked just as well as the other pens (sorry, don't have a picture of that).The last project I used them for was to decorate/personalize a fabric advent calendar I put together for my niece & a different one for my mini.The fabric was more of a burlap type feel. The images I have are of that to show how well the ink actually stands out. It might be harder to see in the pictures, but there is a great shimmer to it all as well.They were very easy to use.Unsure on the longevity yet, I don't think I've used them enough to honestly comment on that.Overall, great acrylic paint pens for multiple uses.**I received these through the Vine program free of charge in exchange for my honest opinion/review.There is a total product value claimed at the end of the year on taxes for items received through this program. Just a little disclaimer/FYI for those curious.  :-)"
23727,23727_3,3,辅助与创意 (Tools & Accessories),贴纸/胶水,stickers,B0CCPB97XJ,Art Owl,5,The set even includes some stickers and a couple of small pictures on nice cardstock to color.,"There's no noticeable odor, they write well and activate very easily - just unwrap, shake, press and go. The ink is very sparkly, great for adding a glitzy accent to any drawing or making your calligraphy really stand out. The set even includes some stickers and a couple of small pictures on nice cardstock to color. 10/10 would recommend."
23737,23737_8,8,辅助与创意 (Tools & Accessories),贴纸/胶水,stickers,B0CCPB97XJ,Art Owl,5,Included in this set are a sheet of stickers and 4 cutouts that you can color in.,"There are all kinds of DIY crafts you can set up for yourself and/or for your kids, using these acrylic paint markers.  I recently was introduced to the exciting world of Rock Painting.  I like this type of art because it’s fun, there are so many different types of media & accessories you can use and you can include your kids.  My daughter and I used this set as soon as it came in.  We had ourselves a rock painting party.  There are 12 different & unique markers, all the colors in the rainbow, a khaki who’s case looks like the orange, a deeper brown, gold, silver, pink and black.  The tips are medium point 2.0-3.0 mm.  Included in this set are a sheet of stickers and 4 cutouts that you can color in.  These work like regular acrylic paints…once they dry you can color over them.  Once you get the ink going by tapping the tip, the ink flows very well.  These colors looked great on white and dark surfaces.  I love the sparkle the glitter adds.  This was a great find."
23745,23745_2,2,表面保护 (Finishing & Protection),遮蔽胶带,masking tape,B0CD225WW8,Shuttle Art,5,No labels to remember colors so I made my own with masking tape.,Worth the price. No labels to remember colors so I made my own with masking tape. FYI there’s only one red and it isn’t super red.
23753,23753_6,6,纸质媒介 (Paper & Pads),水彩纸/多媒体纸,watercolor paper,B0CD225WW8,Shuttle Art,3,Does the same of rough mixed media and watercolor paper.Not an even range of colors.,"They’re alright, but I don’t think they’re worth all of the hype they’re getting. I think that’s mostly to do with the commission creators get for advertising.Pros:They’re pretty. Very pigmented and a lot of the colors are creamy. Would be amazing for children or people who want a starter set.Cons:1 came completely dried. the white dried after using it a couple times, even with putting the lid on right after short use.Sometimes the entire cartridge will come out along with the lid, throwing paint all over you and whatever you’re working on.Even when using them on specific acrylic paper they roll the paper with normal use. Does the same of rough mixed media and watercolor paper.Not an even range of colors. Example, I bought the 60 pack. There’s 1 red, and a small amount of warm colors. Tons of green and blues though."
23759,23759_2,2,表面保护 (Finishing & Protection),亮油/保护喷雾,sealer,B0CD225WW8,Shuttle Art,5,I've only used them on paper and glass jars (then sealing the glass with sealer) so far but it feels like doing digital art irl.,"I've used posca markers before but for the price, you can't beat these. I've only used them on paper and glass jars (then sealing the glass with sealer) so far but it feels like doing digital art irl."
23763,23763_4,4,纸质媒介 (Paper & Pads),水彩纸/多媒体纸,mixed media paper,B0CD225WW8,Shuttle Art,5,"For instance I used one to write on the lid of a jar of pigment to label it, no smudging once it was dry which was excellent.Mostly I tested these on mixed media paper, some of the fine point sides were a little dried out and required wiping off before they would work.","I have no experience with acrylic markers. Acrylic paint yes and markers of various types yes, but not this style, but I wanted to try them out since I collect various art supplies. I hoped they would behave like overly large gel pens and give me the ability to add some details over black ink or black paint, and they do that, but there is more going on. For instance I used one to write on the lid of a jar of pigment to label it, no smudging once it was dry which was excellent.Mostly I tested these on mixed media paper, some of the fine point sides were a little dried out and required wiping off before they would work. It was a learning experience, my silly illustration turned out a lot more pop art since you layer rather than shade in a gradient to get dimension (in contrast with the alcohol markers which can give you a softer edge, these want a much more harsh distinct lines) these are really not the style I usually work with, but since they are waterproof (I did an ink wash over the whole piece once dried) I could do some really fun mixed media pieces with ink and paint. There is little to no smell and they dry fairly quickly, since they can go on multiple surfaces I find myself wondering if I can add an interesting mural to the side of my boring black computer desk. I am glad I got these markers and look forward to integrating them more in my art and seeing what other weird things I can do with them."
23766,23766_1,1,表面保护 (Finishing & Protection),密封胶,sealant,B0CD225WW8,Shuttle Art,2,"After working on a project, I hate to see it ruined by the colors BLEEDING while applying the gloss/sealant.","After working on a project, I hate to see it ruined by the colors BLEEDING while applying the gloss/sealant. I waited approximately 3 hours, more than enough necessary, for the colors to dry before applying anything more."
23768,23768_4,4,辅助与创意 (Tools & Accessories),镂空模板,stencils,B0CD225WW8,Shuttle Art,5,"I haven't had any trouble with leakage, which helps when using stencils.","These are the best acrylic paint pens that I know of. They are dependable for adding on top of acrylic paintings. They are a good value, easily flow, and can give your thinnest lines and a clean signature. I haven't had any trouble with leakage, which helps when using stencils."
23775,23775_6,6,涂色与创作 (Coloring & Greeting),成人涂色书,coloring book,B0CD225WW8,Shuttle Art,5,I'm happy about the brush nib since I plan to use these to color backgrounds on some of my coloring book pages.,"I like these Shuttle Art acrylic paint markers. I love that they are dual tipped with a brush end and a fine line tip. The colors are really pretty and the laydown is smooth and not blotchy or clumpy. The lightest colors are somewhat sheer but as the colors get darker, you get full, opaque coverage. The markers are easy to hold and I think the range of colors is fairly well balanced. I'm happy about the brush nib since I plan to use these to color backgrounds on some of my coloring book pages. My only complaint is that they come in a simple cardboard box with no trays and no real way to keep them organized by color family. Will have to get a case for them, but that certainly doesn't take away from my satisfaction with the markers themselves. This is a really nice set."
23781,23781_2,2,纸质媒介 (Paper & Pads),绘本/写生本,sketchbook,B0CD225WW8,Shuttle Art,5,They're so opaque and don't eat through the paper (even on sketchbook paper meant for simple ink) they layer wonderfully and don't bleed through at all.,I absolutely LOVE these paint pens. They're so opaque and don't eat through the paper (even on sketchbook paper meant for simple ink) they layer wonderfully and don't bleed through at all. I absolutely will be buying more.
23786,23786_3,3,涂色与创作 (Coloring & Greeting),成人涂色书,coloring book,B0CD225WW8,Shuttle Art,5,I started using them on a coloring book because they work so well— but if you want to do the same then make sure you can avoid the black lines (they’ll paint over it obviously).,These markers glide so well on the paper and feel really nice. They dry pretty fast and the results look great. I started using them on a coloring book because they work so well— but if you want to do the same then make sure you can avoid the black lines (they’ll paint over it obviously). I just love the versatility you are given with the huge selection of colors. Very fun and relaxing to use!
23801,23801_6,6,勾线与细节 (Detailing & Outlining),铅笔/橡皮,pencil,B0CD225WW8,Shuttle Art,2,"Last thing I will say is the ""paint"" does not act like paint, it's extremely thin and smears instantly, also it takes about 4-5 layers to cover up pencil marks.","Very cheap. These are what I would buy my 11 year old. I have a few issues with these markers. The first is that the colors you get are mostly bizarre tertiary colors with no theme. The random metallics give you even less color options if you're not trying to have parts matte and parts shimmery. Last thing I will say is the ""paint"" does not act like paint, it's extremely thin and smears instantly, also it takes about 4-5 layers to cover up pencil marks."
23845,23845_1,1,纸质媒介 (Paper & Pads),黑卡纸/本,black paper,B0CF48YNT8,Overseas,5,"very smooth and a great white color, wrote perfectly on black paper","very smooth and a great white color, wrote perfectly on black paper"
23854,23854_1,1,纸质媒介 (Paper & Pads),黑卡纸/本,dark paper,B0CF48YNT8,Overseas,5,"They show up well on dark paper and write on duck tape, too.","They show up well on dark paper and write on duck tape, too."
23874,23874_3,3,勾线与细节 (Detailing & Outlining),铅笔/橡皮,pencil,B0CF48YNT8,Overseas,1,"While this did allow me to use the paint pen, it was so light it looked like I went over it with a pencil.","I waited about 2 weeks before using these fabric pens and I’m very disappointed to say both pens were dried out. I followed the instructions on using them and wetted the tip of the pen to hopefully get some use out of it. While this did allow me to use the paint pen, it was so light it looked like I went over it with a pencil. I just ended up going over my fabric with acrylic paint."
23932,23932_1,1,纸质媒介 (Paper & Pads),绘本/写生本,sketchbook,B0CHMNSPSB,VIANZE,5,"These are a decent set of paint pens with a large, broad nib that would be great for graffiti in a large sketchbook or some type of artistic work requiring a broad nib paint pen.","These are a decent set of paint pens with a large, broad nib that would be great for graffiti in a large sketchbook or some type of artistic work requiring a broad nib paint pen. These can be used on a variety of surfaces and depending on the angle, you hold it out, you can do different types of strokes. (See pics).Really awesome pro that they blend! But you do need to work fast in order to blend because they dry fast. There is no odor and the ink comes out fairly quickly. The paint is bold, thick and vibrant. These are very easy to use and they perform well. The only thing that they don’t do and this might be a pro or con for you is that they don’t drip. Most graffiti pens will give the drip effect and I did not have that with these. Although I was using this on paper, so if I was using them on a glass window surface for example, standing at an upright angle, I think with enough pressure applied, perhaps I could pull off some drips. Because remember you have to press down in order to get the ink to the nib, so I think if you were to press down when using these, you might pull off some drips, but you’re also going to be wasting a good amount of paint too.But I like them"
23995,23995_3,3,纸质媒介 (Paper & Pads),黑卡纸/本,black paper,B0CJJFW1YC,BIGTHUMB,5,I included a photo showing me testing the markers on black paper.,"I love these markers because their colors are much more saturated than those of acrylic paints alone. These markers also cover a lot of area at once, and the same color can be overlapped without creating lines.As long as you follow the directions on the back of the box, your colors will come out opaque and non-streaky. I included a photo showing me testing the markers on black paper. The yellow color looks streaky, but only because my paper got over saturated and started ripping. You can avoid my mistake by just making sure the ink is evenly distributed in the marker.Because these markers are so thick, it’s difficult to use them for outlining a detailing work. However, they’re my new go-to item for creating backgrounds and covering up mistakes when I’m painting!"
24018,24018_1,1,纸质媒介 (Paper & Pads),黑卡纸/本,black paper,B0CJJFW1YC,BIGTHUMB,5,The color shows up very well against black paper.,The color shows up very well against black paper.  The flow is consistent.  Would buy this again.
24020,24020_3,3,表面保护 (Finishing & Protection),亮油/保护喷雾,clear coat,B0CJJFW1YC,BIGTHUMB,5,I would suggest spraying your work with a clear coat after as it does tend to chip off if used on plastic or non-porous surfaces.,"Fun, Bright and Easy to use. They run out quick if you use them often but they’re pretty affordable so you can easily replace them. I would suggest spraying your work with a clear coat after as it does tend to chip off if used on plastic or non-porous surfaces."
24053,24053_2,2,辅助与创意 (Tools & Accessories),贴纸/胶水,stickers,B0CKN6DPNX,BIGTHUMB,5,I used these to mark tenant garbage bins since my previous method of using mailbox stickers didn't seem like a good long term solution.,"The first package had a blown up marker in it so I had to reorder - but totally worth it. I used these to mark tenant garbage bins since my previous method of using mailbox stickers didn't seem like a good long term solution. The applicator is nice and wide and is very vibrant when applied. I had to keep pressing the tip for initial flow, but once saturated it worked like a charm. Highly recommend these markers, we'll see how the writing holds up over time in the elements."
24062,24062_1,1,纸质媒介 (Paper & Pads),黑卡纸/本,dark paper,B0CKN6DPNX,BIGTHUMB,5,Using these on glass or dark papers makes for very satisfying and strong white acrylic lines.,Using these on glass or dark papers makes for very satisfying and strong white acrylic lines. Very nice.
24073,24073_3,3,表面保护 (Finishing & Protection),亮油/保护喷雾,fixative,B0CKN6DPNX,BIGTHUMB,4,"That said in my use case it's nothing a little fixative won't handle (mixed media, art things), and these are super responsive, good flow, have reversible nibs, the chisel width is super fun.","I really dig these especially for the price. The downside is that I don't find them particularly waterproof or quick drying as indicated, compared to others. That said in my use case it's nothing a little fixative won't handle (mixed media, art things), and these are super responsive, good flow, have reversible nibs, the chisel width is super fun. These are very chunky, good quality ink with a good opacity and buildable. Had no leaking issues, following the directions they work better than I'd expected."
24120,24120_2,2,勾线与细节 (Detailing & Outlining),铅笔/橡皮,rubber,B0CKN74CW3,BIGTHUMB,5,"Have used fat sharpies in the past, but those have always faded quickly or didn't really contrast well on the rubber and foam to begin with.These markers make a great contrast and thus far have held up beautifully in the sun and salt water.","Used these to mark up crab and shrimp buoys.  Have used fat sharpies in the past, but those have always faded quickly or didn't really contrast well on the rubber and foam to begin with.These markers make a great contrast and thus far have held up beautifully in the sun and salt water.  Makes identifying the buoys and reading the numbers via binoculars simple from upwards of 100 yards."
24144,24144_2,2,勾线与细节 (Detailing & Outlining),铅笔/橡皮,pencil,B0CKN74CW3,BIGTHUMB,5,No more squinting to read pencil-thin lines!,Perfect marker/paint pen for creating easy-to-read yard sale signs. No more squinting to read pencil-thin lines! 🤣
24243,24243_4,4,表面保护 (Finishing & Protection),亮油/保护喷雾,clear coat,B0CLV7D7Z5,AnyMark,5,I'm very pleased with the performance & didn't have any issues with bleeding after applying a clear coat to seal the designs on all.,"Opaque, highly pigmented.  Crisp point is good for writing & fine details. I've also used these to draw free hand designs on both rocks & slate. I'm very pleased with the performance & didn't have any issues with bleeding after applying a clear coat to seal the designs on all. I don't know how long they will hold up to the elements because I've only had them outside for approx 2 weeks so far."
24248,24248_3,3,纸质媒介 (Paper & Pads),重磅马克笔纸,thick paper,B0CLV7D7Z5,AnyMark,3,They are great on thick paper or smooth stone but they are limited in their application and do not perform well in layers on top of each other like true paint pens do.,These markers offer a nice range of colors though are missing a true grass green. The colors are rich and they each have both a fine and thick tip. They are great on thick paper or smooth stone but they are limited in their application and do not perform well in layers on top of each other like true paint pens do.
24252,24252_1,1,涂色与创作 (Coloring & Greeting),贺卡/信封,envelopes,B0CLV7D7Z5,AnyMark,5,"The colors are very nice, they are solid and look brilliant Used them to address some envelopes .","The colors are very nice, they are solid and look brilliant Used them to address some envelopes . These truly are a good quality acrylic pens. You won't be disappointed."
24259,24259_5,5,表面保护 (Finishing & Protection),密封胶,sealant | mod podge,B0CLV7D7Z5,AnyMark,2,"used a sealant, mod podge, to try to hold and keep paint lasting longer, but the colore just disintegrated ruining the children's art.","Colors are decent. But it was not a good fit for the project I intended. Used in on ceramic cups and the quality wasnt great. What's worst? used a sealant, mod podge, to try to hold and keep paint lasting longer, but the colore just disintegrated ruining the children's art. Maybe it was the mod podge? It wasn't because I tested on another set of acrylic markers and it was fine. I guess maybe going cheaper isn't always better."
24259,24259_6,6,表面保护 (Finishing & Protection),密封胶,mod podge,B0CLV7D7Z5,AnyMark,2,Maybe it was the mod podge?,"Colors are decent. But it was not a good fit for the project I intended. Used in on ceramic cups and the quality wasnt great. What's worst? used a sealant, mod podge, to try to hold and keep paint lasting longer, but the colore just disintegrated ruining the children's art. Maybe it was the mod podge? It wasn't because I tested on another set of acrylic markers and it was fine. I guess maybe going cheaper isn't always better."
24289,24289_2,2,辅助与创意 (Tools & Accessories),便携笔袋/盒,carrying case,B0CMQZNGK7,posca,5,The carrying case is AWESOME- super convenient and easy to use.,"I love this set! The carrying case is AWESOME- super convenient and easy to use. The Posca paint markers definitely live up to the hype. Just be sure to shake well between uses. Even the next day I have found the paint has separated a bit. Also, the first time I used them I tried them out on highly textured watercolor paper (because its what I had nearby) and the markers got a kind of paper build up on the tip, like when you use makers on cheap construction paper. The paper was pretty cheap paper that I use for practice. I've also used them on canvas board and marker paper with great results.This set would be a great gift for any creative type person!"
24289,24289_6,6,纸质媒介 (Paper & Pads),水彩纸/多媒体纸,watercolor paper,B0CMQZNGK7,posca,5,"Also, the first time I used them I tried them out on highly textured watercolor paper (because its what I had nearby) and the markers got a kind of paper build up on the tip, like when you use makers on cheap construction paper.","I love this set! The carrying case is AWESOME- super convenient and easy to use. The Posca paint markers definitely live up to the hype. Just be sure to shake well between uses. Even the next day I have found the paint has separated a bit. Also, the first time I used them I tried them out on highly textured watercolor paper (because its what I had nearby) and the markers got a kind of paper build up on the tip, like when you use makers on cheap construction paper. The paper was pretty cheap paper that I use for practice. I've also used them on canvas board and marker paper with great results.This set would be a great gift for any creative type person!"
24289,24289_8,8,纸质媒介 (Paper & Pads),重磅马克笔纸,marker paper,B0CMQZNGK7,posca,5,I've also used them on canvas board and marker paper with great results.This set would be a great gift for any creative type person!,"I love this set! The carrying case is AWESOME- super convenient and easy to use. The Posca paint markers definitely live up to the hype. Just be sure to shake well between uses. Even the next day I have found the paint has separated a bit. Also, the first time I used them I tried them out on highly textured watercolor paper (because its what I had nearby) and the markers got a kind of paper build up on the tip, like when you use makers on cheap construction paper. The paper was pretty cheap paper that I use for practice. I've also used them on canvas board and marker paper with great results.This set would be a great gift for any creative type person!"
24291,24291_2,2,辅助与创意 (Tools & Accessories),便携笔袋/盒,carrying case,B0CMQZNGK7,posca,5,the carrying case is the perfect size for 16 markers and i love how the top part slides down making the tops of the markers accessible while still keeping them together.,i love posca markers and it was time to get a new set as my last set are running low. the carrying case is the perfect size for 16 markers and i love how the top part slides down making the tops of the markers accessible while still keeping them together. nicely made and would definitely make for a great gift for your favorite artist.
24292,24292_1,1,涂色与创作 (Coloring & Greeting),成人涂色书,adult coloring,B0CMQZSWJS,posca,5,"I've never used Posca markers before, but having recently entered the adult coloring community, I have heard others sing their praises, and now I can say, rightfully so.","I've never used Posca markers before, but having recently entered the adult coloring community, I have heard others sing their praises, and now I can say, rightfully so.  This ""holiday"" set of 22 markers is really 11 makers of the 3 m and 5 M variety.  Same colors - just different sizes.  The colors include:  black (a beautiful opaque black) and white (equally gorgeous for a paint marker), pink, lavender, light pink, blue, orange, sunshine yellow, light green, aqua green, and sky blue.  I'm not sure why this termed a holiday set.  It is coming out near Christmas and yet the set does not contain what you might consider a traditional Christmas red or green.  (Actually, if you get the larger 62 count set, I bet there is one in it. )  It also does not have any ""holiday"" packaging aside the very nice hard side (?) case that the markers come in which I suppose makes it giftable.  So there's that.  But the markers themselves are kind of impressive for what they are.  The paint/ink is smooth.  It comes easily off the tip with streaking or skipping.  The color is bright and yet opaque.  I just wrote some words with the colors on marker paper and was extremely surprised by the quality.However, my one ""concern"" is that the markers themselves feel rather light, which makes me wonder exactly how much paint/ink is in them and how long I can expect them to last before I need to replace them.  Posca markers not cheap.  They are at the highest end of paint makers in the field.  Please see the 62 ct set in this listing if you are unsure of what that means.  I guess I just want to know that I'm getting my money's worth at the price point.  I also think that I would have preferred to have this set with more colors at the same size for the price rather repeating the 11 colors just to have two different sizes.  But overall, this is a quality set.  NOW I GET IT."
24292,24292_14,14,纸质媒介 (Paper & Pads),重磅马克笔纸,marker paper,B0CMQZSWJS,posca,5,"I just wrote some words with the colors on marker paper and was extremely surprised by the quality.However, my one ""concern"" is that the markers themselves feel rather light, which makes me wonder exactly how much paint/ink is in them and how long I can expect them to last before I need to replace them.","I've never used Posca markers before, but having recently entered the adult coloring community, I have heard others sing their praises, and now I can say, rightfully so.  This ""holiday"" set of 22 markers is really 11 makers of the 3 m and 5 M variety.  Same colors - just different sizes.  The colors include:  black (a beautiful opaque black) and white (equally gorgeous for a paint marker), pink, lavender, light pink, blue, orange, sunshine yellow, light green, aqua green, and sky blue.  I'm not sure why this termed a holiday set.  It is coming out near Christmas and yet the set does not contain what you might consider a traditional Christmas red or green.  (Actually, if you get the larger 62 count set, I bet there is one in it. )  It also does not have any ""holiday"" packaging aside the very nice hard side (?) case that the markers come in which I suppose makes it giftable.  So there's that.  But the markers themselves are kind of impressive for what they are.  The paint/ink is smooth.  It comes easily off the tip with streaking or skipping.  The color is bright and yet opaque.  I just wrote some words with the colors on marker paper and was extremely surprised by the quality.However, my one ""concern"" is that the markers themselves feel rather light, which makes me wonder exactly how much paint/ink is in them and how long I can expect them to last before I need to replace them.  Posca markers not cheap.  They are at the highest end of paint makers in the field.  Please see the 62 ct set in this listing if you are unsure of what that means.  I guess I just want to know that I'm getting my money's worth at the price point.  I also think that I would have preferred to have this set with more colors at the same size for the price rather repeating the 11 colors just to have two different sizes.  But overall, this is a quality set.  NOW I GET IT."
24295,24295_8,8,辅助与创意 (Tools & Accessories),便携笔袋/盒,carrying case,B0CMQZSWJS,posca,5,Happy I got the set with the carrying case - the case is nice too!,"This was my first time using posca pens and they’re a lot of fun! They came individually wrapped inside, but there was a card included which states they are updating their packaging and so some may be wrapped while others are not. Nice to see a company actively trying to reduce plastic packaging waste! Once opened you just give a good shake for a little bit (with the cap on) and then press down onto a spare paper or surface to pump the nib a few times. I found you don’t have to press too many times to get it started, just a few and then wait for the paint to saturate the tip. The paint flows smoothly, the colors are pigmented, and they clean up well with some soap and water. I had been wanting to try these and I’m so glad I did! Happy I got the set with the carrying case - the case is nice too!"
24301,24301_7,7,勾线与细节 (Detailing & Outlining),铅笔/橡皮,rubber,B0CMTV9TBR,BIGTHUMB,5,I grouped them together by finish with rubber bands inside the box.,"These pens have great color saturation and consistency and dry quickly in about 30 seconds. They also don’t smudge at all once dried. I was delighted with the variety of colors and finishes (metallic, satin, glitter). However, the box they are contained in does not have them organized in any way—they are all just thrown in there. It would be much better if it was a typical tiered organizer with the colors lined up in order so things were easier to find. This does not take away from the great quality of the pens, but you will probably want to organize them yourself. I grouped them together by finish with rubber bands inside the box."
24306,24306_7,7,涂色与创作 (Coloring & Greeting),成人涂色书,adult coloring,B0CMTV9TBR,BIGTHUMB,4,"For adult coloring, they are probably perfect but for book marking, not so much.","First of all, I like the variety of colors although the pens are not arranged in any kind of order so unless you rearrange the pens (and the packaging kind of doesn't lend itself to this) you can't see all of the blue tones together, for example. The pens are just thrown in the box. You have to shake each pen to release the ink down into the tip, which is fine I guess but I have other sets that don't require this for usage. I'm a bit disappointed in their definition of ""extra fine tip"" because these tips are much thicker than I expected. I have fine tip pens like this that are VERY small and allow you just leave a noticeable fine underline in a book, for example. These aren't like that. For adult coloring, they are probably perfect but for book marking, not so much."
24321,24321_4,4,涂色与创作 (Coloring & Greeting),成人涂色书,coloring book,B0CMTV9TBR,BIGTHUMB,4,We do a lot of coloring in grown up coloring books during support group meetings as the distraction helps draw participants out in telling their story.,I've never used acrylic paint pens and this set has made me a fan.  The coverage over a colored background or over a dried painted area is excellent.  It was fun playing with metallic and glitter for the first time.  We do a lot of coloring in grown up coloring books during support group meetings as the distraction helps draw participants out in telling their story.  I do have a bit of a criticism through.  That is with the box.  It is just a plain box with 3 rows of pens in miscellaneous order.  There's no sorting between pastels and neons or metallics and glitters for example.  There are no tiers in the box or dividers to separate the different types of ink or even color groups.  The second gripe is that the color name is not on the barrels of the pens.  I'll have to try and glue some dividers into the box or just bundle the different types with a rubber band.  There is a key to colors but instead of color names the colors are numbered.  Recommended but you'll likely spend time sorting the pens before you get started.
24321,24321_11,11,勾线与细节 (Detailing & Outlining),铅笔/橡皮,rubber,B0CMTV9TBR,BIGTHUMB,4,I'll have to try and glue some dividers into the box or just bundle the different types with a rubber band.,I've never used acrylic paint pens and this set has made me a fan.  The coverage over a colored background or over a dried painted area is excellent.  It was fun playing with metallic and glitter for the first time.  We do a lot of coloring in grown up coloring books during support group meetings as the distraction helps draw participants out in telling their story.  I do have a bit of a criticism through.  That is with the box.  It is just a plain box with 3 rows of pens in miscellaneous order.  There's no sorting between pastels and neons or metallics and glitters for example.  There are no tiers in the box or dividers to separate the different types of ink or even color groups.  The second gripe is that the color name is not on the barrels of the pens.  I'll have to try and glue some dividers into the box or just bundle the different types with a rubber band.  There is a key to colors but instead of color names the colors are numbered.  Recommended but you'll likely spend time sorting the pens before you get started.
